id,usuario_id,descripcion,valor,categoria,fecha
446,1090,transferencia a interagua (guayaquil),95.35,Servicios,2025-08-06
447,842,transferencia a colegio cristo rey,69.55,Educacion,2025-07-05
448,98,compra en farmacia internacional,86.68,Salud,2025-08-07
449,1168,transferencia a líder,91.01,Alimentacion,2025-11-22
450,435,consumo lumen,124.79,Educacion,2025-03-01
451,637,teatro gran mariscal de sucre (sucre),85.71,Ocio,2025-04-18
452,1703,pago tigo honduras,76.95,Servicios,2025-12-12
453,1110,hipermaxi,79.94,Alimentacion,2025-08-07
454,588,pago colegio santa ursula,152.52,Educacion,2025-08-29
455,344,compra en naturgy brasil,118.56,Servicios,2025-03-11
456,1318,tienda de ropa,282.25,Vestimenta,2025-04-07
457,571,transferencia a peaje de autopista,176.24,Transporte,2025-03-11
458,1674,consumo mercado central,69.91,Ocio,2025-08-05
459,611,tambo+,56.22,Alimentacion,2025-10-09
460,1728,expresso do sul,205.57,Transporte,2025-11-10
461,243,cargo por clínica internacional (servicios dentales),178.83,Salud,2025-06-23
462,561,debito acciones y etfs (a través de brokers de ee. uu.),388.97,Inversion,2025-06-11
463,960,cargo por montevideogas (gas natural),120.7,Servicios,2025-04-01
464,32,compra en sefaz-rj,62.03,Servicios,2025-04-18
465,391,pago inversion en cripto activos,456.38,Inversion,2025-09-02
466,277,compra en tigo colombia,145.61,Servicios,2025-08-13
467,532,consumo hirota food express,105.84,Alimentacion,2025-09-04
468,1178,pago bonos del estado,143.92,Inversion,2025-12-24
469,383,re/max,791.22,Vivienda,2025-05-20
470,1092,mango,355.06,Vestimenta,2025-01-04
471,884,tottus (falabella),30.63,Alimentacion,2025-11-05
472,214,viva,140.81,Servicios,2025-09-13
473,1679,cometa,78.72,Transporte,2025-06-14
474,376,compra en fondos mutuos (ffmm): balanceados,221.84,Inversion,2025-08-01
475,744,debito grupo tvcable (xtrim),173.41,Servicios,2025-04-23
476,213,pos pumakatari (bus la paz),21.61,Transporte,2025-06-01
477,79,transferencia a auriculares inalambricos,246.52,Electrodomesticos,2025-07-26
478,1750,cargo por viana,10.85,Transporte,2025-10-27
479,628,compra en estelar latinoamérica,164.84,Transporte,2025-12-17
480,604,compra en usfq (universidad san francisco de quito),145.33,Educacion,2025-07-10
481,782,teatro municipal de viña del mar,79.63,Ocio,2025-02-17
482,1405,pago aerolíneas uruguayas (operaciones limitadas),200.89,Transporte,2025-05-08
483,1001,cargo por seguro de vida,106.16,Servicios,2025-07-25
484,680,pago norgas,113.68,Servicios,2025-09-22
485,58,compra en paseo recreativo,46.61,Ocio,2025-08-23
486,1050,petrobras (b3),149.28,Inversion,2025-05-07
487,881,redsalud (laboratorios e imágenes),58.07,Salud,2025-04-29
488,447,debito park café,84.1,Ocio,2025-11-04
489,66,televisor smart,400.17,Electrodomesticos,2025-06-22
490,1784,transferencia a ripley,323.61,Vestimenta,2025-03-20
491,1278,debito tok&stok,1118.75,Vivienda,2025-03-03
492,1068,olab (laboratorios h+),95.01,Salud,2025-01-28
493,1121,pos sodimac homecenter (sección hogar),1049.81,Vivienda,2025-03-28
494,1578,debito los planes de renderos (varios restaurantes),74.14,Ocio,2025-11-04
495,1012,debito bancolombia (bvc),372.2,Inversion,2025-05-02
496,227,debito capelli,917.75,Vivienda,2025-01-26
497,774,century 21 guatemala,501.57,Vivienda,2025-11-18
498,679,adquisicion de titulos publicos,423.88,Inversion,2025-09-16
499,1460,banco do brasil,581.43,Vivienda,2025-06-29
500,601,pago lacteos y embutidos,23.51,Alimentacion,2025-07-29
501,379,amarilla gas,161.77,Servicios,2025-12-16
502,1202,compra en re/max puerto rico,527.01,Vivienda,2025-12-14
503,1451,café santo domingo,65.82,Ocio,2025-08-07
504,709,pago universidad eafit,112.45,Educacion,2025-07-19
505,307,pos plomeros a domicilio pr,894.25,Vivienda,2025-05-03
506,779,compra en union de transportistas de tocumen (utt),176.53,Transporte,2025-03-20
507,504,transferencia a alimentos congelados,52.2,Alimentacion,2025-09-04
508,268,disney+,76.29,Ocio,2025-01-21
509,1610,autobuses (colectivos),62.88,Transporte,2025-06-22
510,8,pago farmacias simán,173.14,Salud,2025-01-25
511,508,transferencia a maestros constructores,669.86,Vivienda,2025-12-17
512,476,debito autoservicio de alimentos,82.26,Alimentacion,2025-11-13
513,1321,transferencia a ray,92.19,Transporte,2025-01-28
514,164,compra en nexo inmobiliario,490.25,Vivienda,2025-03-26
515,485,compra en tiendas panamericanas (cimex),352.6,Electrodomesticos,2025-11-17
516,1621,compra en yummy rides,195.53,Transporte,2025-04-10
517,1096,consumo estación atocha,50.61,Ocio,2025-08-05
518,567,certificados de depósito a plazo fijo (en bancos estatales),328.28,Inversion,2025-05-29
519,905,consumo eeq (quito),105.89,Servicios,2025-12-30
520,559,pos gasolinera texaco,73.85,Servicios,2025-02-01
521,238,compra en impuesto a las utilidades de las empresas (iue),44.24,Servicios,2025-11-26
522,1128,compra en tienda de productos naturales,144.88,Salud,2025-06-12
523,1234,debito leroy merlin brasil,347.82,Vivienda,2025-05-16
524,554,pos rooms to go (sección),498.59,Electrodomesticos,2025-12-14
525,828,pos fair play,203.88,Vestimenta,2025-03-23
526,468,debito tienda de ropa,195.01,Vestimenta,2025-06-13
527,1478,carniceria,68.43,Alimentacion,2025-06-19
528,1292,el morito,38.57,Ocio,2025-03-03
529,386,movistar el salvador,111.74,Servicios,2025-09-05
530,775,compra en buses urbanos,68.53,Transporte,2025-04-12
531,848,cargo por tuti,563.5,Vivienda,2025-01-11
532,387,electricistas certificados pa,747.35,Vivienda,2025-07-12
533,877,bonos de la república (muy riesgosos/volátiles),420.55,Inversion,2025-01-04
534,259,compra en aysam (aguas mendocinas),89.91,Servicios,2025-10-20
535,283,catarinense,69.84,Transporte,2025-11-25
536,1650,cargo por claro video honduras,60.97,Ocio,2025-11-11
537,40,consumo megatone,357.82,Electrodomesticos,2025-03-04
538,486,debito pullmantur,117.06,Transporte,2025-05-13
539,929,pos márquez,52.23,Ocio,2025-04-16
540,220,compra en librería pocho,308.71,Educacion,2025-02-09
541,1153,debito despensa de don juan,79.39,Alimentacion,2025-02-20
542,1015,pago bowling recreativo,74.15,Ocio,2025-12-04
543,1024,debito universidad católica boliviana san pablo (ucb),162.26,Educacion,2025-07-22
544,1544,transferencia a starlink,77.12,Servicios,2025-01-22
545,613,debito metro de quito,88.9,Transporte,2025-04-05
546,928,cuesta libros,169.16,Educacion,2025-08-03
547,688,debito banco del pacífico,396.64,Vivienda,2025-11-14
548,1643,debito redes anima educação,133.22,Educacion,2025-09-04
549,613,obligaciones negociables,227.52,Inversion,2025-07-25
550,260,supercines,35.31,Ocio,2025-11-14
551,990,jetsmart argentina,46.14,Transporte,2025-10-24
552,966,pago bowen,225.98,Vestimenta,2025-09-13
553,366,compra en gasolina total (totalenergies),58.1,Servicios,2025-03-26
554,1782,compra en circle k,107.73,Alimentacion,2025-07-06
555,544,maestro,812.02,Vivienda,2025-11-23
556,649,acciones (bvn),169.63,Inversion,2025-01-23
557,1548,pago claro rd,64.85,Servicios,2025-06-30
558,814,pago paris (grupo cencosud),275.38,Vestimenta,2025-01-23
559,1040,transferencia a banco atlántida,556.86,Vivienda,2025-11-30
560,1153,transferencia a american school of tegucigalpa,143.56,Educacion,2025-11-24
561,575,pago tiendas ara,60.07,Alimentacion,2025-10-06
562,1133,the home depot,368.51,Vivienda,2025-02-01
563,1013,consumo bono cer (boncer / t2x),512.29,Inversion,2025-09-07
564,1557,consumo tigo el salvador,125.18,Servicios,2025-07-12
565,670,compra en melissa,300.6,Vestimenta,2025-06-03
566,269,cargo por acciones (bvpasa),279.95,Inversion,2025-02-04
567,1186,pago tiendas panamericanas,937.03,Vivienda,2025-09-13
568,1284,mercado carlos iii,55.99,Alimentacion,2025-10-12
569,924,debito maito,56.11,Ocio,2025-08-30
570,1126,debito alkosto,496.92,Electrodomesticos,2025-11-27
571,1530,consumo nacional (ccn),90.17,Alimentacion,2025-12-29
572,1759,compra en fondos de jubilaciones y pensiones,125.9,Inversion,2025-01-07
573,1595,cine star,83.37,Ocio,2025-06-28
574,247,pos mango,260.04,Vestimenta,2025-08-04
575,1664,celerity,126.47,Servicios,2025-01-10
576,1561,compra en inspeccion tecnica vehicular,216.74,Transporte,2025-12-28
577,131,cargo por impuesto sobre bienes inmuebles,78.91,Servicios,2025-04-02
578,353,cargo por claro paraguay,137.56,Servicios,2025-12-15
579,196,computadora de escritorio,423.81,Electrodomesticos,2025-04-18
580,930,compra en flybondi,156.66,Transporte,2025-05-08
581,1690,acueducto metropolitano de bucaramanga (amb),74.36,Servicios,2025-12-22
582,1406,pago transportes aéreos guatemaltecos,54.94,Transporte,2025-08-20
583,1022,debito estación atocha,38.92,Ocio,2025-02-11
584,645,compra en cd (certificates of deposit),133.49,Inversion,2025-01-28
585,227,compra en colégio maxi,252.18,Educacion,2025-10-23
586,701,debito gasolina total (totalenergies),95.53,Servicios,2025-12-06
587,1500,transferencia a ternium (byma),224.21,Inversion,2025-06-29
588,1501,conviasa (limitado),93.44,Transporte,2025-05-18
589,265,debito lolita,108.88,Vestimenta,2025-12-25
590,1396,expreso bolivariano,157.18,Transporte,2025-03-25
591,1510,sefaz-sp,88.04,Servicios,2025-12-31
592,1458,compra en puma abarrotero,91.11,Alimentacion,2025-01-24
593,646,teatro nacional de costa rica,52.21,Ocio,2025-01-16
594,211,camisa manga larga,142.32,Vestimenta,2025-01-24
595,1596,personal paraguay,72.3,Servicios,2025-11-13
596,1401,wom colombia,107.21,Servicios,2025-08-04
597,1419,king quality,81.86,Transporte,2025-06-17
598,1474,la anónima,44.87,Alimentacion,2025-10-14
599,943,compra en garra gas (glp),170.69,Servicios,2025-03-27
600,1388,pago transferencia a broker,197.56,Inversion,2025-09-30
601,457,cargo por sefaz-mg,81.38,Servicios,2025-03-02
602,725,compagas,96.71,Servicios,2025-02-21
603,1752,el hombre de la mancha,189.13,Educacion,2025-04-30
604,1250,tropigas (glp),126.21,Servicios,2025-08-28
605,982,compra en air panama,93.15,Transporte,2025-12-11
606,1155,compra en suscripcion de streaming,74.66,Ocio,2025-09-24
607,588,consumo aes distribuidora,60.21,Servicios,2025-06-17
608,476,compra en auditorio nacional adela reta,46.64,Ocio,2025-06-24
609,986,maestros y constructores (plataformas locales),386.97,Vivienda,2025-07-24
610,1301,transferencia a gasolinera primax,89.28,Servicios,2025-12-09
611,156,empresa municipal de agua (empagua),141.28,Servicios,2025-06-11
612,1784,home solutions (sodimac),632.11,Vivienda,2025-10-19
613,1242,red metropolitana de movilidad (ex transantiago - buses y metro de santiago),73.82,Transporte,2025-10-09
614,190,cuentas de ahorro en moneda libremente convertible (mlc),174.26,Inversion,2025-08-23
615,1441,pos machetazo,121.75,Alimentacion,2025-07-05
616,981,debito día,79.0,Alimentacion,2025-02-03
617,1699,debito telcel (américa móvil),81.57,Servicios,2025-10-27
618,1716,camara fotografica,446.72,Electrodomesticos,2025-05-28
619,546,pago banco popular de puerto rico,546.62,Vivienda,2025-10-12
620,41,panaderia artesanal,64.06,Alimentacion,2025-08-15
621,307,compra en colegio cristo rey,128.99,Educacion,2025-09-17
622,943,pago cafeto,46.9,Ocio,2025-07-13
623,338,mundo pacífico,100.92,Servicios,2025-03-29
624,1338,pos cens,135.69,Servicios,2025-07-02
625,1099,compra en fondos de inversión (operados por gestoras de fondos),550.92,Inversion,2025-11-10
626,953,transferencia a audiofoto,334.48,Electrodomesticos,2025-01-18
627,279,debito magazine luiza,395.58,Electrodomesticos,2025-06-23
628,1200,cargo por compra de calzado,44.52,Vestimenta,2025-08-01
629,896,certificados de depósito (cd),231.15,Inversion,2025-08-27
630,1686,consumo rodelag,717.81,Vivienda,2025-10-05
631,273,compra en devoto,102.4,Alimentacion,2025-07-08
632,837,debito compra de comida,35.95,Alimentacion,2025-12-27
633,620,compra en century 21 colombia,874.54,Vivienda,2025-10-20
634,1675,compra en extragas,76.23,Servicios,2025-05-06
635,862,debito fondo nacional del ahorro (fna),564.61,Vivienda,2025-01-31
636,931,consumo markham college,124.85,Educacion,2025-12-18
637,289,compra en mutual cartago de ahorro y préstamo,645.96,Vivienda,2025-08-03
638,724,pago impuesto sobre ingresos brutos,93.53,Servicios,2025-04-13
639,893,lavavajillas,421.79,Electrodomesticos,2025-03-13
640,272,pedidosya,87.64,Transporte,2025-08-24
641,1090,pos café de olla,72.77,Ocio,2025-01-16
642,483,gas express nieto,86.92,Servicios,2025-09-14
643,936,banrural,545.48,Vivienda,2025-12-09
644,248,astrid y gastón,120.64,Ocio,2025-05-24
645,156,debito mundo pacífico,64.6,Servicios,2025-06-22
646,1071,compra en compra de dolares,239.98,Inversion,2025-03-13
647,454,abono de obra social,96.16,Salud,2025-04-11
648,201,dismac,567.38,Electrodomesticos,2025-01-08
649,1684,compra en impuesto a las utilidades de las empresas (iue),54.14,Servicios,2025-06-04
650,124,sonrisa total,107.22,Salud,2025-09-15
651,1,cargo por avianca costa rica,7.88,Transporte,2025-07-17
652,968,consumo sukasa (ferretería ligera),493.24,Vivienda,2025-01-07
653,1783,aes distribuidora,104.86,Servicios,2025-04-07
654,855,debito muffato,70.33,Alimentacion,2025-03-10
655,640,consumo teatro el círculo,48.68,Ocio,2025-08-01
656,191,el palacio de hierro,216.08,Electrodomesticos,2025-04-07
657,1603,de prati (sección hogar),376.23,Vivienda,2025-06-08
658,516,compra en visión integral,55.7,Salud,2025-05-28
659,442,debito bonafide,131.26,Ocio,2025-09-05
660,143,pos banco promerica,720.34,Vivienda,2025-12-22
661,1215,debito farmatodo colombia,183.34,Salud,2025-04-19
662,533,consumo tesouro direto (tesouro ipca+),520.71,Inversion,2025-04-20
663,227,pago century 21 bolivia,795.66,Vivienda,2025-05-15
664,1337,compra en casas bahia,331.93,Electrodomesticos,2025-04-28
665,1653,pos restaurante y bar,65.1,Ocio,2025-05-12
666,949,transferencia a paranair,53.26,Transporte,2025-06-23
667,1326,cartera de inversiones,325.0,Inversion,2025-06-28
668,1678,debito dga (dirección general de aduanas),81.14,Servicios,2025-11-03
669,460,pago oxxo chile,53.3,Alimentacion,2025-06-03
670,1425,televisor smart,530.26,Electrodomesticos,2025-02-09
671,551,transferencia a liverpool,390.71,Vestimenta,2025-08-20
672,393,pago maxi despensa,78.76,Alimentacion,2025-10-27
673,1788,pago islr (impuesto sobre la renta),129.56,Servicios,2025-02-25
674,845,cafetera express,245.65,Electrodomesticos,2025-03-12
675,1231,pago los cocuyos,70.58,Ocio,2025-01-08
676,210,compra en coomotor,127.51,Transporte,2025-07-23
677,1139,chili’s nicaragua,73.29,Ocio,2025-02-13
678,1761,pago odontovida,82.47,Salud,2025-10-02
679,646,rooms to go pr,917.24,Vivienda,2025-02-06
680,1275,debito americanas (papelería),173.79,Educacion,2025-11-14
681,219,pago icv (instituto de control vehicular),57.2,Servicios,2025-02-01
682,407,bristol,376.9,Electrodomesticos,2025-08-02
683,1467,plomeros express gt,830.86,Vivienda,2025-07-31
684,1627,pago cnt ep,93.54,Servicios,2025-02-21
685,1378,consumo jetsmart colombia,23.93,Transporte,2025-11-01
686,888,debito latam uruguay (operado por otras filiales latam),33.85,Transporte,2025-05-26
687,558,consumo mercado pago,251.84,Inversion,2025-06-27
688,550,platinum centroamérica,101.3,Transporte,2025-08-12
689,142,compra en audifarma,78.93,Salud,2025-11-28
690,612,la cabrera,49.19,Ocio,2025-10-22
691,501,debito cine star,97.64,Ocio,2025-11-09
692,840,pago movilnet,137.1,Servicios,2025-02-12
693,702,debito brisanet (noreste),137.78,Servicios,2025-07-24
694,1571,compra en p.f. changs ecuador,62.41,Ocio,2025-03-11
695,1683,pago moov,265.31,Vestimenta,2025-04-05
696,1566,aeroméxico,154.13,Transporte,2025-01-05
697,1531,consumo machetazo,36.22,Alimentacion,2025-01-29
698,596,acciones de empresas listadas en la bolsa de valores de caracas,343.91,Inversion,2025-10-06
699,281,pago rutas del plata,64.04,Transporte,2025-11-14
700,424,transferencia a claro el salvador,154.67,Servicios,2025-02-15
701,856,pago casco viejo (varios bares/restaurantes),60.13,Ocio,2025-07-31
702,270,pago farmacia san isidro,161.77,Salud,2025-05-17
703,154,abono de telecomunicaciones,69.52,Servicios,2025-08-11
704,614,pos alkosto,32.25,Alimentacion,2025-05-29
705,1751,compra en universidad de aquino bolivia (udabol),171.53,Educacion,2025-05-09
706,662,compra en jumbo (cencosud),59.59,Alimentacion,2025-04-17
707,83,compra en tienda de abarrotes,27.57,Alimentacion,2025-12-24
708,1646,compra en compesa,36.39,Servicios,2025-03-23
709,947,stevens,235.26,Electrodomesticos,2025-12-27
710,899,compra en plaza,60.16,Alimentacion,2025-08-20
711,1450,cooperativa loja,64.54,Transporte,2025-01-30
712,1299,supercanal / arlink (cuyo y noa),171.56,Servicios,2025-09-28
713,1737,transferencia a tap house,69.49,Ocio,2025-07-26
714,284,pago entradas para recital,36.77,Ocio,2025-09-06
715,980,ensas,40.66,Servicios,2025-02-12
716,173,debito ela,135.17,Vestimenta,2025-02-13
717,1351,talleyrand,57.59,Ocio,2025-07-16
718,1742,walmart costa rica,71.2,Alimentacion,2025-11-23
719,1087,transferencia a la curacao,812.49,Vivienda,2025-08-12
720,1097,servicios de agua municipales,110.39,Servicios,2025-05-09
721,763,pos mercado carlos iii,91.98,Alimentacion,2025-11-27
722,1660,pescaderia,95.54,Alimentacion,2025-05-14
723,1399,cargo por finanzas cdmx,122.64,Servicios,2025-05-29
724,633,transferencia a urgencia medica,174.28,Salud,2025-02-15
725,1532,makro,45.99,Alimentacion,2025-06-23
726,787,coraasan,127.97,Servicios,2025-08-26
727,943,enel distribución perú,173.27,Servicios,2025-01-21
728,1012,consumo zeta gas,189.97,Servicios,2025-03-28
729,398,alquiler de cancha futbol,35.39,Ocio,2025-10-30
730,1144,transferencia a gran teatro nacional,95.78,Ocio,2025-12-30
731,934,pos vanti,47.01,Servicios,2025-10-02
732,1461,teatro tpb,46.73,Ocio,2025-01-11
733,676,compra en secretaría de finanzas,122.48,Servicios,2025-08-26
734,936,pos casa ferro,466.45,Vivienda,2025-09-18
735,465,consumo secretaría de finanzas,60.44,Servicios,2025-11-19
736,286,ticabus (internacional),102.76,Transporte,2025-06-08
737,265,aishop,303.21,Vestimenta,2025-04-11
738,320,pago banco popular de ahorro,592.67,Vivienda,2025-01-09
739,673,transferencia a tigo-une (epm),74.11,Servicios,2025-09-18
740,1400,café devoción,81.37,Ocio,2025-09-06
741,820,debito teatro renault,56.95,Ocio,2025-12-22
742,89,debito futura,210.5,Transporte,2025-04-02
743,1678,cargo por colchones el dorado,852.21,Vivienda,2025-12-08
